Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate
57177.44,0.2596,2024-07-10 02:23:57,84.97,0.262,0.0,0.259,-0.98901,-8.7849,1e-05,2.63685,-18.14011,61.8,BTC,2024-07-19,72000.0,Put,14843.263424,0.02534160628529144,0.05233294408817089
56741.43,0.1817,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.63932,-33.17849,3e-05,99.45208,-102.12349,53.38,BTC,2024-09-27,64000.0,Put,10309.917831,0.21659843688638433,0.052369475251276325
57682.19,0.2137,2024-07-10 02:23:57,146.19,0.216,0.0,0.2135,-0.99278,-19.76646,0.0,0.91133,-4.33639,98.66,BTC,2024-07-12,70000.0,Put,12326.684003,0.00621592322518215,0.052308080700192744
57761.38,0.5703,2024-07-10 02:23:57,72.18,0.573,47.29,0.5675,0.98327,-3.09762,0.0,16.40689,111.29037,64.3,BTC,2024-12-27,25000.0,Call,32941.315014,0.4652323166678051,0.05112096794295573
56885.79,0.3328,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.98849,-9.31884,0.0,3.69892,17.38303,85.71,BTC,2024-07-26,38000.0,Call,18931.590912,0.04446728934540073,0.05235780747614902
56819.234,0.031,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.27999,-78.60909,3e-05,49.05435,9.30502,76.95,BTC,2024-08-02,65000.0,Call,1761.396254,0.06359297240551003,0.052382670864127165
59296.61,0.293,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.42703,-27.35684,1e-05,196.97727,-306.19913,72.71,BTC,2025-03-28,64000.0,Put,17373.90673,0.7138661964492258,0.049531256342724955
60368.53,0.2156,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.55911,-22.26765,1e-05,234.02084,200.2034,67.05,BTC,2025-06-27,68000.0,Call,13015.455068000001,0.9625000762306466,0.047939999512123854
56885.79,0.0424,2024-07-10 02:23:57,49.82,0.043,48.03,0.0415,-0.48705,-72.21624,7e-05,47.89598,-13.4289,49.08,BTC,2024-07-26,57000.0,Put,2411.957496,0.04446728934540073,0.05235780747614902
56885.79,0.0272,2024-07-10 02:23:57,51.37,0.028,49.46,0.0265,-0.35574,-69.31872,6e-05,44.75595,-9.71585,50.42,BTC,2024-07-26,55000.0,Put,1547.293488,0.04446728934540073,0.05235780747614902
57170.53,0.0828,2024-07-10 02:23:57,64.02,0.086,50.08,0.08,0.81151,-75.19742,5e-05,24.60925,10.58771,56.68,BTC,2024-07-19,53000.0,Call,4733.719884,0.02534160628529144,0.05233294408817089
57675.55,0.0356,2024-07-10 02:23:57,63.33,0.0375,49.23,0.034,0.75557,-175.09286,0.00012,14.29638,2.58831,55.73,BTC,2024-07-12,56000.0,Call,2053.24958,0.00621592322518215,0.052308080700192744
60361.4,0.121,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.3661,-21.54631,1e-05,223.35109,143.11818,68.11,BTC,2025-06-27,95000.0,Call,7303.7294,0.9625000762306466,0.047939999512123854
60361.4,0.4111,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.4941,-22.2789,1e-05,236.79295,-528.47869,66.43,BTC,2025-06-27,74000.0,Put,24814.57154,0.9625000762306466,0.047939999512123854
57754.14,0.0512,2024-07-10 02:23:57,62.6,0.051,61.66,0.049,0.24555,-22.85264,1e-05,124.1587,52.36788,62.68,BTC,2024-12-27,85000.0,Call,2957.0119680000003,0.4652323166678051,0.05112096794295573
57170.53,0.1557,2024-07-10 02:23:57,62.43,0.1585,0.0,0.1545,-0.95735,-22.80857,2e-05,8.27164,-16.17047,51.15,BTC,2024-07-19,66000.0,Put,8901.451521,0.02534160628529144,0.05233294408817089
57675.55,0.0301,2024-07-10 02:23:57,53.77,0.031,44.43,0.0285,-0.7078,-174.41414,0.00015,15.63917,-2.65208,50.73,BTC,2024-07-12,59000.0,Put,1736.034055,0.00621592322518215,0.052308080700192744
56734.77,0.0049,2024-07-10 02:23:57,60.69,0.0049,58.59,0.004,0.04666,-9.89116,1e-05,25.80233,5.14092,60.78,BTC,2024-09-27,95000.0,Call,278.00037299999997,0.21659843688638433,0.052369475251276325
59289.71,0.1567,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.303,-22.79538,1e-05,175.36416,-195.48125,68.06,BTC,2025-03-28,52000.0,Put,9290.697557,0.7138661964492258,0.049531256342724955
59286.09,0.0926,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.33189,-22.79822,1e-05,182.24689,101.76692,65.5,BTC,2025-03-28,88000.0,Call,5489.891934,0.7138661964492258,0.049531256342724955
57163.86,0.0002,2024-07-10 02:23:57,66.65,0.0003,59.13,0.0001,0.00575,-5.0501,0.0,1.49087,0.08085,62.83,BTC,2024-07-19,74000.0,Call,11.432772,0.02534160628529144,0.05233294408817089
56873.03,0.1782,2024-07-10 02:23:57,314.92,0.334,0.0,0.0,0.93022,-31.65047,2e-05,16.08508,19.07569,64.05,BTC,2024-07-26,47000.0,Call,10134.773946,0.04446728934540073,0.05235780747614902
56873.03,0.0092,2024-07-10 02:23:57,50.34,0.01,47.58,0.0085,0.17377,-46.28923,4e-05,30.82026,4.17369,48.89,BTC,2024-07-26,63000.0,Call,523.2318759999999,0.04446728934540073,0.05235780747614902
56540.33,0.033,2024-07-10 02:23:57,51.27,0.034,49.63,0.032,-0.26127,-33.93837,3e-05,68.91061,-23.37783,50.51,BTC,2024-08-30,51000.0,Put,1865.8308900000002,0.14009570464594717,0.05248212441603973
56873.03,0.4768,2024-07-10 02:23:57,101.51,0.4805,0.0,0.0,-0.99655,-2.54886,0.0,1.2453,-37.37097,66.62,BTC,2024-07-26,84000.0,Put,27117.060704,0.04446728934540073,0.05235780747614902
56731.87,0.0019,2024-07-10 02:23:57,68.65,0.002,67.52,0.0018,-0.01515,-4.33697,0.0,10.0972,-2.10073,68.1,BTC,2024-09-27,30000.0,Put,107.790553,0.21659843688638433,0.052369475251276325
56733.48,0.3425,2024-07-10 02:23:57,57.47,0.3455,50.95,0.338,-0.8315,-23.09194,2e-05,66.52835,-144.6672,55.03,BTC,2024-09-27,75000.0,Put,19431.216900000003,0.21659843688638433,0.052369475251276325
60357.5,0.164,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.4684,-21.8006,1e-05,236.0604,177.73554,65.2,BTC,2025-06-27,78000.0,Call,9898.630000000001,0.9625000762306466,0.047939999512123854
57163.79,0.0308,2024-07-10 02:23:57,51.84,0.0315,49.48,0.03,-0.46974,-99.33498,9e-05,36.24712,-7.27106,50.83,BTC,2024-07-19,57000.0,Put,1760.644732,0.02534160628529144,0.05233294408817089
56806.49,0.1478,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.66712,-83.99137,3e-05,52.94597,-30.45068,76.18,BTC,2024-08-02,63000.0,Put,8395.999221999999,0.06359297240551003,0.052382670864127165
60358.18,0.0269,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.06027,-7.64325,0.0,70.95962,-50.90064,76.05,BTC,2025-06-27,25000.0,Put,1623.635042,0.9625000762306466,0.047939999512123854
57646.0628,0.0009,2024-07-10 02:23:57,73.24,0.0012,65.41,0.0007,-0.05337,-54.14027,5e-05,3.69982,-0.1093,69.44,BTC,2024-07-11,54000.0,Put,51.88145652,0.0034836827880236794,0.052304528787624434
57646.6068,0.0092,2024-07-10 02:23:57,54.2,0.01,47.73,0.0085,0.4253,-265.67149,0.00023,13.36784,0.8397,50.79,BTC,2024-07-11,58000.0,Call,530.34878256,0.0034836827880236794,0.052304528787624434
57671.82,0.8206,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-8.65811,100.0,BTC,2024-07-12,105000.0,Put,47325.495492,0.00621592322518215,0.052308080700192744
60358.18,0.9092,2024-07-10 02:23:57,68.52,0.912,64.26,0.898,-0.71559,-19.32605,1e-05,201.1135,-946.53392,67.7,BTC,2025-06-27,110000.0,Put,54877.657256,0.9625000762306466,0.047939999512123854
56540.21,0.0195,2024-07-10 02:23:57,52.47,0.0205,50.38,0.0185,-0.17225,-27.13941,2e-05,54.07914,-15.23292,51.47,BTC,2024-08-30,48000.0,Put,1102.534095,0.14009570464594717,0.05248212441603973
57620.5536,0.0042,2024-07-10 02:23:57,135.46,0.016,0.0,0.0,-0.61706,-81.84138,0.00089,6.03608,-0.26972,27.12,BTC,2024-07-10,57750.0,Put,242.00632511999999,0.0007514423508652096,0.05230097687505613
57671.82,0.3931,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,1.0,-7e-05,0.0,0.0,2.88603,100.0,BTC,2024-07-12,35000.0,Call,22670.792442,0.00621592322518215,0.052308080700192744
56538.33,0.1437,2024-07-10 02:23:57,52.46,0.1455,48.49,0.141,0.7703,-31.89944,3e-05,64.2982,49.76765,50.88,BTC,2024-08-30,50000.0,Call,8124.558021,0.14009570464594717,0.05248212441603973
60357.04,0.1273,2024-07-10 02:23:57,66.15,0.127,65.22,0.1235,0.38647,-21.33466,1e-05,226.9132,150.95624,66.24,BTC,2025-06-27,90000.0,Call,7683.4511919999995,0.9625000762306466,0.047939999512123854
60357.04,0.4231,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.5241,-21.14597,1e-05,236.36969,-552.92975,63.16,BTC,2025-06-27,76000.0,Put,25537.063624,0.9625000762306466,0.047939999512123854
56538.33,0.4372,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.94437,-12.91511,1e-05,23.95591,-111.31032,56.08,BTC,2024-08-30,81000.0,Put,24718.557876,0.14009570464594717,0.05248212441603973
56538.33,0.005,2024-07-10 02:23:57,61.15,0.0055,58.8,0.0046,-0.04936,-12.65627,1e-05,21.63313,-4.32199,60.0,BTC,2024-08-30,40000.0,Put,282.69165000000004,0.14009570464594717,0.05248212441603973
59286.13,0.1223,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.25625,-20.89205,1e-05,161.70617,-161.11053,67.7,BTC,2025-03-28,48000.0,Put,7250.693699,0.7138661964492258,0.049531256342724955
57619.0538,0.0091,2024-07-10 02:23:57,50.88,0.0095,34.79,0.008,-0.69359,-130.02766,0.00047,5.54422,-0.30428,46.91,BTC,2024-07-10,58000.0,Put,524.33338958,0.0007514423508652096,0.05230097687505613
56804.666,0.4148,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.9277,-35.55447,1e-05,20.05295,-50.16402,85.14,BTC,2024-08-02,80000.0,Put,23562.575456799997,0.06359297240551003,0.052382670864127165
56871.25,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00354,-2.4304,0.0,1.30375,0.09005,63.42,BTC,2024-07-26,83000.0,Call,5.687125,0.04446728934540073,0.05235780747614902
57645.4369,0.0002,2024-07-10 02:23:57,100.36,0.0004,83.57,0.0001,-0.01103,-11.9926,1e-05,0.98998,-0.02268,91.51,BTC,2024-07-11,51000.0,Put,11.52908738,0.0034836827880236794,0.052304528787624434
60354.07,1.5328,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.83026,-15.08561,1e-05,150.05154,-1379.43487,70.98,BTC,2025-06-27,150000.0,Put,92510.718496,0.9625000762306466,0.047939999512123854
56804.666,0.0571,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.39444,-83.47562,4e-05,56.07535,-16.87238,71.48,BTC,2024-08-02,55000.0,Put,3243.5464285999997,0.06359297240551003,0.052382670864127165
56867.68,0.0069,2024-07-10 02:23:57,50.22,0.0075,48.08,0.0065,0.13739,-39.65455,4e-05,26.38782,3.30937,48.92,BTC,2024-07-26,64000.0,Call,392.386992,0.04446728934540073,0.05235780747614902
59282.62,0.9071,2024-07-10 02:23:57,0.0,0.0,62.24,0.897,-0.79231,-18.31518,1e-05,143.61344,-721.21517,66.64,BTC,2025-03-28,110000.0,Put,53775.264602,0.7138661964492258,0.049531256342724955
56867.68,0.0023,2024-07-10 02:23:57,51.55,0.0025,49.79,0.0021,0.05273,-20.09086,2e-05,12.92088,1.27938,50.62,BTC,2024-07-26,68000.0,Call,130.795664,0.04446728934540073,0.05235780747614902
57745.81,0.1824,2024-07-10 02:23:57,59.17,0.1835,58.43,0.1815,-0.45807,-27.00424,2e-05,156.47703,-172.53902,58.77,BTC,2024-12-27,60000.0,Put,10532.835744,0.4652323166678051,0.05112096794295573
56867.68,0.1169,2024-07-10 02:23:57,50.67,0.118,42.92,0.114,-0.82633,-46.29722,4e-05,30.80418,-23.91959,48.92,BTC,2024-07-26,63000.0,Put,6647.831792,0.04446728934540073,0.05235780747614902
56867.68,0.0001,2024-07-10 02:23:57,71.97,0.0003,64.42,0.0001,0.00345,-2.55186,0.0,1.24698,0.08396,66.64,BTC,2024-07-26,84000.0,Call,5.686768000000001,0.04446728934540073,0.05235780747614902
59284.54,0.1029,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.23177,-19.37105,1e-05,152.97748,-142.06355,66.19,BTC,2025-03-28,46000.0,Put,6100.379166000001,0.7138661964492258,0.049531256342724955
57642.385,0.0981,2024-07-10 02:23:57,244.11,0.117,0.0,0.0,0.98556,-39.43658,1e-05,1.24908,1.78882,80.6,BTC,2024-07-11,52000.0,Call,5654.717968500001,0.0034836827880236794,0.052304528787624434
57745.81,0.1708,2024-07-10 02:23:57,59.25,0.1735,57.73,0.1695,0.60874,-25.89823,2e-05,151.46517,117.97298,58.23,BTC,2024-12-27,56000.0,Call,9862.984348,0.4652323166678051,0.05112096794295573
56801.074,0.2979,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.97324,-13.98361,1e-05,9.01273,25.23425,74.5,BTC,2024-08-02,40000.0,Call,16921.0399446,0.06359297240551003,0.052382670864127165
57671.8,0.012,2024-07-10 02:23:57,56.57,0.0125,53.26,0.0115,-0.38539,-210.4868,0.00015,17.41476,-1.42946,55.03,BTC,2024-07-12,57000.0,Put,692.0616,0.00621592322518215,0.052308080700192744
56869.59,0.012,2024-07-10 02:23:57,49.48,0.0125,47.04,0.011,0.21488,-52.41334,5e-05,35.07743,5.14535,48.64,BTC,2024-07-26,62000.0,Call,682.43508,0.04446728934540073,0.05235780747614902
56869.59,0.0002,2024-07-10 02:23:57,55.25,0.0002,0.0,0.0,0.00561,-3.27007,0.0,1.92399,0.13715,55.32,BTC,2024-07-26,77000.0,Call,11.373918,0.04446728934540073,0.05235780747614902
59283.94,0.2798,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.67746,-25.1735,1e-05,180.21364,169.245,73.2,BTC,2025-03-28,54000.0,Call,16587.646412000002,0.7138661964492258,0.049531256342724955
56536.47,0.0046,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.05564,-12.91793,1e-05,23.95806,4.10897,56.09,BTC,2024-08-30,81000.0,Call,260.067762,0.14009570464594717,0.05248212441603973
57159.56,0.0189,2024-07-10 02:23:57,50.47,0.019,47.95,0.0175,0.36111,-92.46158,8e-05,34.12317,4.97047,50.26,BTC,2024-07-19,59000.0,Call,1080.315684,0.02534160628529144,0.05233294408817089
57644.6559,0.0002,2024-07-10 02:23:57,60.83,0.0003,52.21,0.0001,0.01539,-10.44092,2e-05,1.3219,0.03077,56.48,BTC,2024-07-11,62000.0,Call,11.52893118,0.0034836827880236794,0.052304528787624434
56727.95,0.0896,2024-07-10 02:23:57,0.0,0.0,52.25,0.09,-0.43075,-34.07139,3e-05,103.87645,-64.10468,52.0,BTC,2024-09-27,56000.0,Put,5082.82432,0.21659843688638433,0.052369475251276325
57745.37,0.07,2024-07-10 02:23:57,0.0,0.0,27.39,0.005,0.31295,-25.62534,1e-05,140.01696,65.72189,62.6,BTC,2024-12-27,78000.0,Call,4042.1759000000006,0.4652323166678051,0.05112096794295573
56727.95,0.1094,2024-07-10 02:23:57,52.01,0.111,50.63,0.1085,0.5983,-32.98945,3e-05,102.25117,60.23073,51.15,BTC,2024-09-27,55000.0,Call,6206.037729999999,0.21659843688638433,0.052369475251276325
57616.9719,0.0801,2024-07-10 02:23:57,154.25,0.0805,0.0,0.0,0.99852,-3.91709,0.0,0.07606,0.39766,103.0,BTC,2024-07-10,53000.0,Call,4615.11944919,0.0007514423508652096,0.05230097687505613
57644.446,0.0078,2024-07-10 02:23:57,56.95,0.0085,50.13,0.007,-0.35551,-266.92962,0.0002,12.69022,-0.73149,53.64,BTC,2024-07-11,57000.0,Put,449.6266788,0.0034836827880236794,0.052304528787624434
60354.98,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.40883,-22.18302,1e-05,230.58326,156.98712,67.92,BTC,2025-06-27,88000.0,Call,8443.661702,0.9625000762306466,0.047939999512123854
60354.98,0.3058,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.67773,-21.8459,1e-05,212.88716,217.10397,72.45,BTC,2025-06-27,56000.0,Call,18456.552884,0.9625000762306466,0.047939999512123854
57616.9719,0.004,2024-07-10 02:23:57,49.0,0.0044,42.51,0.0037,-0.43309,-141.91537,0.00055,6.21247,-0.18928,45.69,BTC,2024-07-10,57500.0,Put,230.46788759999998,0.0007514423508652096,0.05230097687505613
57160.11,0.2773,2024-07-10 02:23:57,321.75,0.394,0.0,0.0,-0.99249,-6.29563,0.0,1.8885,-18.4444,61.84,BTC,2024-07-19,73000.0,Put,15850.498502999999,0.02534160628529144,0.05233294408817089
56870.87,0.3893,2024-07-10 02:23:57,88.09,0.3925,0.0,0.0,-0.99476,-3.30358,0.0,1.81138,-35.09599,59.36,BTC,2024-07-26,79000.0,Put,22139.829691,0.04446728934540073,0.05235780747614902
56803.462,0.0986,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.54075,-89.91203,4e-05,57.81733,-23.89029,74.68,BTC,2024-08-02,59000.0,Put,5600.8213532,0.06359297240551003,0.052382670864127165
56727.94,0.0707,2024-07-10 02:23:57,51.71,0.0715,50.86,0.07,-0.3723,-32.32502,3e-05,100.01867,-54.57703,51.24,BTC,2024-09-27,54000.0,Put,4010.665358,0.21659843688638433,0.052369475251276325
57746.11,0.2408,2024-07-10 02:23:57,60.04,0.2425,58.57,0.2385,-0.5353,-27.34959,2e-05,156.73189,-209.08182,59.43,BTC,2024-12-27,65000.0,Put,13905.263288,0.4652323166678051,0.05112096794295573
57673.65,0.3872,2024-07-10 02:23:57,228.05,0.39,0.0,0.0,-0.99998,-0.08718,0.0,0.00397,-4.98471,100.0,BTC,2024-07-12,80000.0,Put,22331.23728,0.00621592322518215,0.052308080700192744
60355.34,0.1289,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.2294,-17.26008,1e-05,179.96816,-209.1583,67.71,BTC,2025-06-27,46000.0,Put,7779.803325999998,0.9625000762306466,0.047939999512123854
56727.3,1.2922,2024-07-10 02:23:57,73.68,1.293,0.0,0.0,-0.99378,-1.96243,0.0,4.64303,-281.65074,67.01,BTC,2024-09-27,130000.0,Put,73303.01706,0.21659843688638433,0.052369475251276325
57645.358,0.019,2024-07-10 02:23:57,58.35,0.02,46.95,0.0175,0.64471,-266.81148,0.0002,12.68769,1.26004,53.62,BTC,2024-07-11,57000.0,Call,1095.261802,0.0034836827880236794,0.052304528787624434
57673.65,0.0042,2024-07-10 02:23:57,62.93,0.0044,61.37,0.0041,-0.15949,-150.18215,9e-05,11.05882,-0.58873,61.83,BTC,2024-07-12,55000.0,Put,242.22933,0.00621592322518215,0.052308080700192744
56803.988,0.2499,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.82375,-62.05836,2e-05,37.72486,-40.11786,78.99,BTC,2024-08-02,70000.0,Put,14195.3166012,0.06359297240551003,0.052382670864127165
56870.71,0.442,2024-07-10 02:23:57,99.43,0.446,0.0,0.0,-0.99637,-2.52736,0.0,1.30571,-36.47291,63.0,BTC,2024-07-26,82000.0,Put,25136.85382,0.04446728934540073,0.05235780747614902
57673.65,0.0002,2024-07-10 02:23:57,66.63,0.0005,53.5,0.0001,0.01488,-14.16005,1e-05,1.71352,0.05267,59.97,BTC,2024-07-12,64000.0,Call,11.534730000000001,0.00621592322518215,0.052308080700192744
56536.37,0.2527,2024-07-10 02:23:57,54.58,0.2555,46.58,0.2485,-0.84333,-25.57864,2e-05,50.85186,-87.04872,51.58,BTC,2024-08-30,70000.0,Put,14286.740699,0.14009570464594717,0.05248212441603973
57671.59,0.0038,2024-07-10 02:23:57,53.76,0.0041,50.8,0.0035,0.17402,-134.20336,0.00011,11.70221,0.61267,52.24,BTC,2024-07-12,60000.0,Call,219.152042,0.00621592322518215,0.052308080700192744
57671.59,0.0195,2024-07-10 02:23:57,55.44,0.0205,50.64,0.019,-0.54668,-206.88514,0.00017,18.03694,-2.03451,52.17,BTC,2024-07-12,58000.0,Put,1124.5960049999999,0.00621592322518215,0.052308080700192744
56724.77,0.1025,2024-07-10 02:23:57,52.08,0.1025,50.17,0.099,0.56919,-34.11388,3e-05,103.87324,57.49968,52.07,BTC,2024-09-27,56000.0,Call,5814.288924999999,0.21659843688638433,0.052369475251276325
56867.92,0.0001,2024-07-10 02:23:57,91.29,0.0003,82.16,0.0001,0.00279,-2.68453,0.0,1.03122,0.06733,84.88,BTC,2024-07-26,95000.0,Call,5.6867920000000005,0.04446728934540073,0.05235780747614902
60352.84,0.1852,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.50587,-22.28046,1e-05,236.75966,187.16098,66.44,BTC,2025-06-27,74000.0,Call,11177.345968,0.9625000762306466,0.047939999512123854
57157.29,0.5745,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.9996,-0.54698,0.0,0.13659,-24.67546,80.17,BTC,2024-07-19,90000.0,Put,32836.863105000004,0.02534160628529144,0.05233294408817089
58217.5623,0.0054,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.01958,-4.22666,0.0,20.44617,-7.94444,82.28,BTC,2025-01-24,20000.0,Put,314.37483642,0.5417350489082422,0.05063289568698725
58217.5623,0.0998,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.2291,-24.55694,1e-05,130.24596,-104.41364,75.04,BTC,2025-01-24,45000.0,Put,5810.11271754,0.5417350489082422,0.05063289568698725
60352.84,0.1399,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.41401,-21.71467,1e-05,231.26361,160.00773,66.29,BTC,2025-06-27,86000.0,Call,8443.362315999999,0.9625000762306466,0.047939999512123854
57615.4978,0.0125,2024-07-10 02:23:57,134.86,0.021,0.0,0.0,-0.79919,-104.76439,0.00038,4.43827,-0.35233,47.21,BTC,2024-07-10,58250.0,Put,720.1937225,0.0007514423508652096,0.05230097687505613
57615.4978,0.1148,2024-07-10 02:23:57,192.87,0.115,0.0,0.0,0.99999,-0.02441,0.0,0.00048,0.38327,102.45,BTC,2024-07-10,51000.0,Call,6614.25914744,0.0007514423508652096,0.05230097687505613
56867.32,0.0007,2024-07-10 02:23:57,104.15,0.0125,58.29,0.0006,0.01609,-8.82015,1e-05,4.82944,0.39037,59.44,BTC,2024-07-26,75000.0,Call,39.807124,0.04446728934540073,0.05235780747614902
60352.79,1.3726,2024-07-10 02:23:57,72.75,1.381,64.85,1.3605,-0.81228,-15.80104,1e-05,159.70615,-1272.71566,69.71,BTC,2025-06-27,140000.0,Put,82840.239554,0.9625000762306466,0.047939999512123854
57744.19,0.0865,2024-07-10 02:23:57,199.32,0.45,0.0,0.0,0.37327,-26.56777,2e-05,149.64613,77.58519,60.71,BTC,2024-12-27,72000.0,Call,4994.872435,0.4652323166678051,0.05112096794295573
58217.5623,0.0144,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.04503,-8.42713,0.0,40.76564,-18.86382,82.28,BTC,2025-01-24,25000.0,Put,838.33289712,0.5417350489082422,0.05063289568698725
56801.112,0.029,2024-07-10 02:23:57,0.0,0.0,65.17,0.024,-0.24607,-69.41032,3e-05,45.20109,-9.96348,71.5,BTC,2024-08-02,51000.0,Put,1647.232248,0.06359297240551003,0.052382670864127165
60352.79,0.2429,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.34472,-21.4974,1e-05,218.61304,-343.00057,69.43,BTC,2025-06-27,58000.0,Put,14659.692691,0.9625000762306466,0.047939999512123854
60352.79,0.1852,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.51434,-21.50854,1e-05,236.63212,192.10133,64.17,BTC,2025-06-27,72000.0,Call,11177.336708,0.9625000762306466,0.047939999512123854
56800.566,0.1452,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.78182,-64.86239,3e-05,42.92945,23.78493,72.55,BTC,2024-08-02,50000.0,Call,8247.442183199999,0.06359297240551003,0.052382670864127165
57156.53,0.0005,2024-07-10 02:23:57,59.32,0.0006,56.11,0.0004,0.01547,-11.01888,1e-05,3.54404,0.21764,57.69,BTC,2024-07-19,70000.0,Call,28.578265,0.02534160628529144,0.05233294408817089
56800.566,0.0429,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37907,-80.73372,4e-05,55.42701,12.5602,69.94,BTC,2024-08-02,61000.0,Call,2436.7442814,0.06359297240551003,0.052382670864127165
56533.51,0.0017,2024-07-10 02:23:57,60.11,0.0012,57.07,0.0008,0.02097,-6.56331,0.0,10.67995,1.53099,63.03,BTC,2024-08-30,94000.0,Call,96.106967,0.14009570464594717,0.05248212441603973
59282.7,0.2581,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.35239,-29.21083,1e-05,186.41958,-259.55823,82.04,BTC,2025-03-28,58000.0,Put,15300.86487,0.7138661964492258,0.049531256342724955
57615.4832,0.0001,2024-07-10 02:23:57,108.94,0.0004,97.18,0.0002,-0.01182,-5.84897,2e-05,0.49715,-0.00538,88.22,BTC,2024-07-10,54500.0,Put,5.76154832,0.0007514423508652096,0.05230097687505613
57615.7273,0.0715,2024-07-10 02:23:57,197.94,0.0735,0.0,0.071,0.996,-9.58224,1e-05,0.18702,0.40032,102.47,BTC,2024-07-10,53500.0,Call,4119.52450195,0.0007514423508652096,0.05230097687505613
56533.51,0.0036,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.03551,-10.00245,1e-05,16.6858,-3.15181,62.36,BTC,2024-08-30,38000.0,Put,203.520636,0.14009570464594717,0.05248212441603973
58217.7162,0.0925,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37169,-25.22373,1e-05,162.54853,88.6079,61.76,BTC,2025-01-24,75000.0,Call,5385.1387485000005,0.5417350489082422,0.05063289568698725
57643.8837,0.0035,2024-07-10 02:23:57,58.9,0.0039,54.52,0.0032,-0.1888,-203.03254,0.00014,9.20681,-0.38705,56.57,BTC,2024-07-11,56000.0,Put,201.75359295,0.0034836827880236794,0.052304528787624434
57156.8,0.0015,2024-07-10 02:23:57,194.39,0.0345,0.0,0.0,-0.0287,-26.32867,1e-05,5.97697,-0.43892,81.74,BTC,2024-07-19,45000.0,Put,85.7352,0.02534160628529144,0.05233294408817089
56867.02,0.0521,2024-07-10 02:23:57,49.73,0.053,47.34,0.051,-0.55584,-70.96642,7e-05,47.43536,-15.41609,48.7,BTC,2024-07-26,58000.0,Put,2962.771742,0.04446728934540073,0.05235780747614902
56725.2,0.0136,2024-07-10 02:23:57,55.98,0.0135,54.87,0.0125,0.11801,-18.48219,1e-05,52.26476,12.86663,56.07,BTC,2024-09-27,80000.0,Call,771.4627199999999,0.21659843688638433,0.052369475251276325
56800.318,0.0107,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.11002,-41.39353,2e-05,27.39649,-4.51132,72.55,BTC,2024-08-02,46000.0,Put,607.7634026,0.06359297240551003,0.052382670864127165
